;Ja;En;Reading;Frequency Rank;Cumulative Freq. Pct.;Frequency Pct.;JLPT Level;WK Level;Item Type;Tags
305;お母さん;mother,mom,mum,ma;おかあさん;306;76.79303587;0.03779037;N5;3;V;p4
306;やっぱり;too,also,likewise,either;やっぱり;306;76.83082624;0.03779037;N2;-1;V;p4
307;あげる;to raise,to elevate;あげる;308;76.86828218;0.03745594;N4;42;V;p4
308;ちょ;work,book;ちょ;308;76.90573812;0.03745594;;-1;V;p4
309;おる;to break,to fracture,to break off,to snap off,to pick (e.g. flowers);おる;310;76.94285963;0.03712151;N4;14;V;p4
310;場所;place,location,spot,position;ばしょ;310;76.97998114;0.03712151;N4;8;V;p4
311;羽;feather,plume,down;はね;310;77.01710265;0.03712151;N3;5;V;p4
312;色々;various,all sorts of,variety of;いろいろ;310;77.05422416;0.03712151;N1;5;V;p4
313;おく;to put,to place;おく;314;77.09101124;0.03678708;N5;22;V;p4
314;ご;five;ご;314;77.12779833;0.03678708;N5;2;V;p4
315;ホント;truth,reality,actuality,fact;ほんとう;314;77.16458541;0.03678708;N3;5;V;p4
316;男;man,male;おとこ;314;77.20137249;0.03678708;N5;4;V;p4
317;覆う;to cover,to hide,to conceal,to wrap,to disguise;おおう;314;77.23815958;0.03678708;N3;51;V;p4
318;すごい;terrible,dreadful;すごい;319;77.27461223;0.03645266;N4;-1;V;p4
319;とく;to untie,to unfasten,to unwrap,to undo,to unbind,to unpack;とく;319;77.31106489;0.03645266;N3;23;V;p4
320;稲;rice plant;いね;319;77.34751754;0.03645266;N3;39;V;p4
321;部活;club activities,extracurricular activities;ぶかつ;319;77.3839702;0.03645266;;-1;V;p4
322;嬉しそう;delightful,glad-looking;うれしそう;323;77.42008842;0.03611823;;-1;V;p4
323;次;next,following,subsequent;つぎ;323;77.45620665;0.03611823;N5;6;V;p4
324;知れる;to become known,to come to light,to be discovered;しれる;323;77.49232488;0.03611823;;-1;V;p4
325;関係;relation,relationship,connection;かんけい;323;77.5284431;0.03611823;N4;16;V;p4
326;バカ;idiot,moron,fool;ばか;327;77.5642269;0.0357838;N3;36;V;p4
327;あいつ;he,she,that guy;あいつ;328;77.59967627;0.03544937;;-1;V;p4
328;全然;(not) at all,(not) in the slightest;ぜんぜん;329;77.63479122;0.03511494;N3;13;V;p4
329;シャドウ;shadow;シャドー;330;77.66957173;0.03478051;;-1;V;p4
330;なさる;to do;なさる;331;77.70401782;0.03444609;N4;-1;V;p4
331;マジ;serious,not joking,straight;まじ;331;77.73846391;0.03444609;;-1;V;p4
332;会う;to meet,to encounter,to see;あう;333;77.77257556;0.03411166;N2;52;V;p4
333;絆;bonds (between people),(emotional) ties,relationship,connection,link;きずな;333;77.80668722;0.03411166;;-1;V;p4
334;として;as (i.e. in the role of),for (i.e. from the viewpoint of);として;335;77.84046445;0.03377723;;-1;V;p4
335;確か;sure,certain,positive,definite;たしか;335;77.87424168;0.03377723;N4;-1;V;p4
336;恥ずかしい;embarrassing,embarrassed,ashamed,humiliated,shy;はずかしい;337;77.90768449;0.0334428;N4;35;V;p4
337;ござる;to be;ござる;338;77.94079286;0.03310837;;-1;V;p4
338;今度;this time,now;こんど;338;77.97390124;0.03310837;N4;9;V;p4
339;全部;all,entire,whole,altogether;ぜんぶ;338;78.00700961;0.03310837;N5;9;V;p4
340;怖い;scary,frightening,eerie,dreadful;こわい;338;78.04011799;0.03310837;N4;31;V;p4
341;殺す;to kill,to slay,to murder,to slaughter;ころす;338;78.07322636;0.03310837;N3;13;V;p4
342;・;middle dot,centred period,full-stop mark at mid-character height,interpoint,symbol used for interword separation, between parallel terms, names in katakana, etc.;なかぐろ;343;78.10600031;0.03277395;;-1;V;p4
343;あの子;that girl,that kid;あのこ;343;78.13877425;0.03277395;;-1;V;p4
344;える;to get,to earn,to acquire,to procure,to gain,to secure,to attain,to obtain,to win;える;343;78.1715482;0.03277395;N3;19;V;p4
345;あの人;he,she,that person;あのひと;346;78.20398772;0.03243952;;-1;V;p4
346;いつ;when,at what time,how soon;いつ;347;78.23575838;0.03177066;N1;-1;V;p4
347;八;eight;はち;347;78.26752905;0.03177066;N5;1;V;p4
348;あっ;ah,oh;あっ;349;78.29896528;0.03143623;N4;-1;V;p4
349;あんな;such,so,that sort of,that kind of,like that;あんな;349;78.33040151;0.03143623;N4;-1;V;p4
350;いつも;always,usually,every time;いつも;349;78.36183775;0.03143623;N3;-1;V;p4
351;さっき;a short while ago,a moment ago,just now,some time ago;さっき;349;78.39327398;0.03143623;N4;-1;V;p4
352;つける;to attach,to join,to add,to append,to affix,to stick,to glue,to fasten,to sew on,to apply (ointment);つける;349;78.42471022;0.03143623;N3;14;V;p4
353;ひる;noon,midday;ひる;354;78.45581202;0.03110181;N5;15;V;p4
354;泣く;to cry,to weep,to sob,to howl;なく;354;78.48691383;0.03110181;N4;15;V;p4
355;無理;unreasonable,unnatural,unjustifiable;むり;354;78.51801564;0.03110181;N4;17;V;p4
356;変わる;to change,to be transformed,to be altered,to vary;かわる;357;78.54878302;0.03076738;N4;17;V;p4
357;高校;senior high school,high school;こうこう;357;78.57955039;0.03076738;N4;7;V;p4
358;ウチ;Sinictinogomphus clavatus (species of clubtail dragonfly);うちわやんま;359;78.60998335;0.03043295;;-1;V;p4
359;たって;even if,even though;たって;359;78.6404163;0.03043295;;-1;V;p4
360;はい;ash,ashes;はい;359;78.67084925;0.03043295;N3;33;V;p4
361;ふう;seal;ふう;359;78.7012822;0.03043295;N1;43;V;p4
362;勉強;study;べんきょう;359;78.73171515;0.03043295;N3;14;V;p4
363;本当に;really,truly;ほんとうに;359;78.7621481;0.03043295;;7;V;p4
364;ありがと;Thank you;ありがと;365;78.79224662;0.03009852;;-1;V;p4
365;悠;quiet,calm,leisurely;ゆう;365;78.82234514;0.03009852;;-1;V;p4
366;教える;to teach,to instruct;おしえる;365;78.85244367;0.03009852;N5;7;V;p4
367;神;god,deity,divinity,spirit,kami;かみ;365;78.88254219;0.03009852;N3;11;V;p4
368;キミ;lily of the valley (Convallaria majalis);きみかげそう;369;78.91230628;0.02976409;;-1;V;p4
369;まま;as it is,as one likes,because,as;まま;369;78.94207038;0.02976409;;-1;V;p4
370;他;other (place, thing, person),the rest;ほか;369;78.97183447;0.02976409;N3;4;V;p4
371;充分;enough,sufficient,plenty,adequate,satisfactory;じゅうぶん;369;79.00159857;0.02976409;N4;-1;V;p4
372;大事;important,serious,crucial;だいじ;369;79.03136266;0.02976409;N4;9;V;p4
373;嬉しい;happy,glad,pleased,delighted,overjoyed;うれしい;369;79.06112675;0.02976409;N3;-1;V;p4
374;絶対;definitely,absolutely,unconditionally;ぜったい;369;79.09089085;0.02976409;N3;28;V;p4
375;俺ら;we,us;おれら;376;79.12032052;0.02942967;;44;V;p4
376;貴方;you (referring to someone of equal or lower status);あなた;376;79.14975018;0.02942967;N1;-1;V;p4
377;ところ;place,spot,scene,site;ところ;378;79.17884542;0.02909524;N5;8;V;p4
378;付き合う;to associate with,to keep company with,to go out with,to go steady with,to get on with;つきあう;378;79.20794066;0.02909524;N2;-1;V;p4
379;最近;recently,lately,these days,nowadays,right now;さいきん;378;79.2370359;0.02909524;N4;10;V;p4
380;気持ち;feeling,sensation,mood,state of mind;きもち;378;79.26613114;0.02909524;N4;11;V;p4
381;生きる;to live,to exist;いきる;378;79.29522637;0.02909524;N4;3;V;p4
382;別;distinction,difference,discrimination;べつ;383;79.32398718;0.02876081;N4;11;V;p4
383;ほんと;truth,reality,actuality,fact;ほんとう;384;79.35241357;0.02842638;N3;5;V;p4
384;やつ;fellow,guy,chap;やつ;384;79.38083995;0.02842638;;34;V;p4
385;久保;Yuya Kubo;;384;79.40926633;0.02842638;;-1;V;p4
386;でる;to leave,to exit,to go out,to come out,to get out;でる;387;79.43735829;0.02809195;N5;2;V;p4
387;実は;as a matter of fact,by the way,to tell you the truth,to be honest,frankly;じつは;387;79.46545024;0.02809195;N3;-1;V;p4
388;心;mind,heart,spirit;こころ;387;79.49354219;0.02809195;N4;3;V;p4
389;うち;inside,within;うち;390;79.52129972;0.02775753;N4;3;V;p4
390;なに;what;なに;390;79.54905725;0.02775753;N3;5;V;p4
391;病院;hospital;びょういん;390;79.57681477;0.02775753;N5;10;V;p4
392;これから;after this;これから;393;79.60423787;0.0274231;N4;-1;V;p4
393;約束;promise,agreement,arrangement,one's word,contract,pact,appointment,engagement,date;やくそく;394;79.63132654;0.02708867;N4;16;V;p4
394;アイツ;Aitutaki Atoll;アイツタキとう;395;79.65808078;0.02675424;;-1;V;p4
395;十;ten;じゅう;395;79.68483503;0.02675424;N3;1;V;p4
396;夜;evening,night;よる;395;79.71158927;0.02675424;N3;6;V;p4
397;っけ;particle indicating that the speaker is trying to recall some information;け;398;79.73800908;0.02641981;;-1;V;p4
398;声;voice;こえ;398;79.7644289;0.02641981;N5;5;V;p4
399;変;strange,odd,peculiar,weird,curious,queer,eccentric,funny,suspicious,fishy;へん;398;79.79084871;0.02641981;N4;15;V;p4
400;書く;to write,to compose,to pen;かく;398;79.81726853;0.02641981;N5;16;V;p4
401;通り;avenue,street,way,road;とおり;398;79.84368834;0.02641981;N3;9;V;p4
402;こう;to beg,to ask,to request,to invite;こう;403;79.86977373;0.02608539;N2;-1;V;p4
403;チャン;counter for games of mahjong;チャン;403;79.89585911;0.02608539;;-1;V;p4
404;よー;(I) will,(I) shall;よう;403;79.9219445;0.02608539;;-1;V;p4
405;人間;human being,person,man,mankind,humankind;にんげん;403;79.94802988;0.02608539;N3;8;V;p4
406;仕事;work,job,business,occupation,employment,vocation,task;しごと;403;79.97411527;0.02608539;N5;11;V;p4
407;仕方;way,method,means,resource,course;しかた;403;80.00020066;0.02608539;N4;4;V;p4
408;体;body;からだ;403;80.02628604;0.02608539;N3;8;V;p4
409;助ける;to save,to rescue;たすける;403;80.05237143;0.02608539;N3;8;V;p4
410;年;year;とし;403;80.07845682;0.02608539;N5;4;V;p4
411;覚える;to memorize,to memorise,to commit to memory,to learn by heart,to bear in mind,to remember;おぼえる;403;80.1045422;0.02608539;N5;19;V;p4
412;こそ;for sure (emphasize preceding word);こそ;413;80.13029316;0.02575096;;-1;V;p4
413;信じる;to believe,to believe in,to place trust in,to confide in,to have faith in;しんじる;413;80.15604412;0.02575096;N3;15;V;p4
414;頼む;to request,to beg,to ask;たのむ;413;80.18179508;0.02575096;N5;36;V;p4
415;どういう;somehow,how,in what way,why,what kind of;どういう;416;80.20721161;0.02541653;;-1;V;p4
416;えと;sexagenary cycle (60-year cycle of 12 animal zodiac and 5 elements in the traditional Chinese calendar);えと;417;80.23229371;0.0250821;;-1;V;p4
417;がる;to show signs of being,to feel,to think;がる;417;80.25737581;0.0250821;N1;-1;V;p4
418;す;nest,rookery,breeding place,hive;す;417;80.28245791;0.0250821;N3;31;V;p4
419;まさか;by no means,never!,well, I never!,you don't say!,certainly (not);まさか;417;80.30754001;0.0250821;N3;-1;V;p4
420;休み;rest,recess,respite;やすみ;417;80.33262212;0.0250821;N5;4;V;p4
421;探す;to search (for something desired, needed),to look for;さがす;417;80.35770422;0.0250821;N4;31;V;p4
422;里;Japanese league,ri,old Japanese unit of distance, approx. 3.927km or 2.44 miles;り;417;80.38278632;0.0250821;;-1;V;p4
423;お願い;request,favour (to ask),wish;おねがい;424;80.40753399;0.02474767;;15;V;p4
424;そこ;there (place relatively near listener);そこ;424;80.43228167;0.02474767;N1;-1;V;p4
425;強い;strong,potent,competent,domineering,tough;つよい;424;80.45702934;0.02474767;N5;7;V;p4
426;早紀;Name;;424;80.48177702;0.02474767;;-1;V;p4
427;真由美;Name;;424;80.50652469;0.02474767;;-1;V;p4
428;誘う;to invite,to ask (someone to do),to call (for),to take (someone) along;さそう;424;80.53127236;0.02474767;N3;27;V;p4
429;こ;child;こ;430;80.55568561;0.02441325;N4;2;V;p4
430;ほう;direction,way,side,area (in a particular direction);ほう;430;80.58009886;0.02441325;N3;3;V;p4
431;商店街;shopping district,shopping street,downtown;しょうてんがい;430;80.6045121;0.02441325;;29;V;p4
432;旅館;ryokan,traditional inn,Japanese-style lodging, usu. professionally-run;りょかん;430;80.62892535;0.02441325;N4;13;V;p4
433;演劇;drama,theatre,theater,play;えんげき;434;80.65300417;0.02407882;N2;-1;V;p4
434;言葉;language,dialect;ことば;434;80.67708298;0.02407882;N5;12;V;p4
435;送る;to send (a thing),to dispatch,to despatch,to transmit;おくる;434;80.7011618;0.02407882;N4;9;V;p4
436;部屋;room,chamber;へや;434;80.72524062;0.02407882;N5;9;V;p4
437;あと;trace,tracks,mark,sign;あと;438;80.74898501;0.02374439;N3;37;V;p4
438;そして;and,and then,thus,and now,and finally;そして;438;80.7727294;0.02374439;N3;-1;V;p4
439;とき;time,hour,moment;とき;438;80.79647379;0.02374439;N3;7;V;p4
440;ペルソナ;persona;ペルソナ;438;80.82021818;0.02374439;;-1;V;p4
441;仲間;company,fellow,colleague,associate,comrade,mate,group,circle of friends,partner;なかま;438;80.84396257;0.02374439;N3;11;V;p4
442;一番;number one,first,first place;いちばん;443;80.86737253;0.02340996;N3;8;V;p4
443;寂しい;lonely,lonesome,solitary,desolate;さびしい;443;80.89078249;0.02340996;N4;56;V;p4
444;急;sudden,abrupt,unexpected;きゅう;443;80.91419246;0.02340996;N4;16;V;p4
445;最初;beginning,outset,first,onset;さいしょ;443;80.93760242;0.02340996;N4;11;V;p4
446;確かに;surely,certainly;たしかに;443;80.96101238;0.02340996;;20;V;p4
447;頭;head;あたま;443;80.98442234;0.02340996;N5;10;V;p4
448;逃げる;to escape,to run away;にげる;449;81.00749788;0.02307553;N4;38;V;p4
449;ちまう;to do completely;ちまう;450;81.03023898;0.02274111;;-1;V;p4
450;について;concerning,regarding;について;450;81.05298009;0.02274111;;-1;V;p4
451;はっ;oh;はっ;450;81.07572119;0.02274111;;-1;V;p4
452;家族;family,members of a family;かぞく;450;81.0984623;0.02274111;N5;12;V;p4
453;聞こえる;to be heard,to be audible;きこえる;450;81.12120341;0.02274111;N4;12;V;p4
454;肉;flesh;にく;450;81.14394451;0.02274111;N5;5;V;p4
455;かしら;I wonder;かしら;456;81.16635119;0.02240668;;-1;V;p4
456;そろそろ;slowly,quietly,steadily,gradually,gingerly;そろそろ;456;81.18875787;0.02240668;N4;-1;V;p4
457;だから;so,therefore,accordingly,consequently,on those grounds,that is why,for that reason;だから;456;81.21116455;0.02240668;N4;-1;V;p4
458;はず;should (be),bound (to be),expected (to be),must (be);はず;456;81.23357122;0.02240668;N4;-1;V;p4
459;先;previous,prior,former,first,earlier,some time ago,preceding;さき;456;81.2559779;0.02240668;N5;4;V;p4
460;感じ;feeling,sense,impression;かんじ;456;81.27838458;0.02240668;N3;13;V;p4
461;昨日;yesterday;きのう;456;81.30079126;0.02240668;N5;15;V;p4
462;てか;subordinate,underling,henchman,minion;てした;463;81.32286351;0.02207225;;-1;V;p4
463;どんな;what,what kind of;どんな;463;81.34493576;0.02207225;N3;-1;V;p4
464;以上;not less than,... and more,... and upwards;いじょう;463;81.36700801;0.02207225;N4;7;V;p4
465;アナ;announcer;アナ;466;81.38874583;0.02173782;;-1;V;p4
466;せい;surname,family name;せい;466;81.41048365;0.02173782;N2;-1;V;p4
467;どうして;how,in what way,by what means;どうして;466;81.43222147;0.02173782;N1;-1;V;p4
468;なんで;why?,what for?;なんで;466;81.45395929;0.02173782;N3;-1;V;p4
469;手がかり;clue,lead,key,trail,scent,track;てがかり;466;81.47569712;0.02173782;N1;27;V;p4
470;おい;old age,old person,the old,the aged;おい;471;81.49710051;0.02140339;N3;-1;V;p4
471;キツネ;fox (esp. the red fox, Vulpes vulpes);きつね;471;81.5185039;0.02140339;;60;V;p4
472;どっか;finish reading,skim (over);どっか;471;81.5399073;0.02140339;;-1;V;p4
473;困る;to be troubled,to have difficulty,to be in a fix,to be at a loss,to be stumped,to be embarrassed;こまる;471;81.56131069;0.02140339;N5;20;V;p4
474;女;female,woman,female sex;おんな;471;81.58271408;0.02140339;N5;1;V;p4
475;美津雄;Name;;471;81.60411748;0.02140339;;-1;V;p4
476;かける;to hang up (e.g. a coat, a picture on the wall),to let hang,to suspend (from),to hoist (e.g. sail),to raise (e.g. flag);かける;477;81.62518644;0.02106897;N4;38;V;p4
477;向こう;opposite side,other side,opposite direction;むこう;477;81.64625541;0.02106897;N5;8;V;p4
478;絵;picture,drawing,painting,sketch;え;477;81.66732438;0.02106897;N5;8;V;p4
479;あら;oh,ah;あら;480;81.68805891;0.02073454;N1;-1;V;p4
480;三;three;さん;480;81.70879345;0.02073454;N1;1;V;p4
481;多い;many,numerous,a lot;おおい;480;81.72952799;0.02073454;N5;5;V;p4
482;大変;very,greatly,terribly,awfully;たいへん;480;81.75026253;0.02073454;N5;15;V;p4
483;寝る;to lie down;ねる;480;81.77099706;0.02073454;N5;22;V;p4
484;決める;to decide,to choose,to determine,to make up one's mind,to resolve,to set one's heart on,to settle,to arrange,to set,to appoint,to fix;きめる;480;81.7917316;0.02073454;N4;8;V;p4
485;見つかる;to be found,to be discovered;みつかる;480;81.81246614;0.02073454;N4;-1;V;p4
486;いける;to arrange (flowers),to plant;いける;487;81.83286625;0.02040011;N1;-1;V;p4
487;くらい;dark,gloomy,murky;くらい;487;81.85326636;0.02040011;N5;13;V;p4
488;元;origin,source;もと;487;81.87366647;0.02040011;N3;3;V;p4
489;取る;to take,to pick up,to harvest,to earn,to win,to choose;とる;487;81.89406658;0.02040011;N5;16;V;p4
490;噂;rumour,rumor,report,hearsay,gossip,common talk;うわさ;487;81.91446669;0.02040011;N3;-1;V;p4
491;晴れる;to clear up,to clear away,to be sunny,to stop raining;はれる;487;81.9348668;0.02040011;N5;15;V;p4
492;練習;practice,training,drill,(an) exercise,workout;れんしゅう;487;81.95526691;0.02040011;N3;15;V;p4
493;えー;yes,that is correct,right;ええ;494;81.97533259;0.02006568;N5;-1;V;p4
494;今まで;until now,so far,up to the present;いままで;494;81.99539827;0.02006568;;5;V;p4
495;使う;to use (a thing, method, etc.),to make use of,to put to use;つかう;494;82.01546395;0.02006568;N5;37;V;p4
496;問題;question (e.g. on a test),problem;もんだい;494;82.03552963;0.02006568;N5;13;V;p4
497;守る;to protect,to guard,to defend;まもる;494;82.05559532;0.02006568;N3;16;V;p4
498;必要;necessary,needed,essential,indispensable;ひつよう;494;82.075661;0.02006568;N4;9;V;p4
499;元気;lively,full of spirit,energetic,vigorous,vital,spirited;げんき;500;82.09539225;0.01973125;N5;4;V;p4
500;太;fat,fatty;ふと;500;82.1151235;0.01973125;;-1;V;p4
501;情報;information,news,intelligence,advices;じょうほう;500;82.13485476;0.01973125;N3;18;V;p4
502;起きる;to get up,to rise,to blaze up (fire);おきる;500;82.15458601;0.01973125;N5;10;V;p4
503;選ぶ;to choose,to select;えらぶ;500;82.17431727;0.01973125;N4;13;V;p4
504;け;hair;け;505;82.19371409;0.01939683;N4;3;V;p4
505;ごめんなさい;I beg your pardon,excuse me;ごめんなさい;505;82.21311092;0.01939683;N3;41;V;p4
506;授業;lesson,class work,teaching,instruction;じゅぎょう;505;82.23250774;0.01939683;N5;26;V;p4
